Zeit,Kanal A,Kanal B
(s),(V),(V)

3.38035608,0.18066960,3.30515400
3.38169008,0.18066960,3.30973200
3.38302408,0.18066960,3.31431000
3.38435808,0.18066960,3.32041400
3.38569208,0.18066960,3.32346600
3.38702608,0.18066960,3.32804300
3.38836008,0.18066960,3.33262100
3.38969408,0.18066960,3.33567300
3.39102808,0.18066960,3.33872500
3.39236208,0.18066960,3.34330300
3.39369608,0.18066960,3.34635500
3.39503008,0.18066960,3.34788100
3.39636408,0.18066960,3.35245800
3.39769808,0.18066960,3.35856200
3.39903208,0.18066960,3.36314000
3.40036608,0.18066960,3.36619200
3.40170008,0.18311110,3.37076900
3.40303408,0.18311110,3.37534700
3.40436808,0.18311110,3.37992500
3.40570208,0.18311110,3.38145100
3.40703608,0.18311110,3.38602900
3.40837008,0.18311110,3.39060600
3.40970408,0.18311110,3.39518400
3.41103808,0.18311110,3.40128800
3.41237208,0.18311110,3.40739200
3.41370608,0.18066960,3.41196900
3.41504008,0.18066960,3.41502100
3.41637408,0.18066960,3.41807300
3.41770808,0.18066960,3.42417700
3.41904208,0.18066960,3.42570300
3.42037608,0.18066960,3.42875500
3.42171008,0.18066960,3.43638400
3.42304408,0.18066960,3.44096200
3.42437808,0.18066960,3.44706600
3.42571208,0.18066960,3.45011700
3.42704608,0.18066960,3.45469500
3.42838008,0.18066960,3.46079900
3.42971408,0.18066960,3.46537700
3.43104808,0.18066960,3.46995400
3.43238208,0.18066960,3.47300600
3.43371608,0.18066960,3.47605800
3.43505008,0.18066960,3.47911000
3.43638408,0.18066960,3.48216200
3.43771808,0.18066960,3.48521400
3.43905208,0.18066960,3.49284400
3.44038608,0.18066960,3.49742100
3.44172008,0.18066960,3.50047300
3.44305408,0.18066960,3.50810300
3.44438808,0.18066960,3.51115500
3.44572208,0.18066960,3.51420600
3.44705608,0.18066960,3.52031000
3.44839008,0.18066960,3.52336200
3.44972408,0.18066960,3.52946500
3.45105808,0.18311110,3.53404300
3.45239208,0.18311110,3.54014700
3.45372608,0.18066960,3.54319900
3.45506008,0.18066960,3.54625100
3.45639408,0.18311110,3.55082900
3.45772808,0.18311110,3.55388000
3.45906208,0.18311110,3.55693200
3.46039608,0.18311110,3.55998400
3.46173008,0.18311110,3.56456200
3.46306408,0.18311110,3.56761400
3.46439808,0.18311110,3.57066600
3.46573208,0.18311110,3.57524300
3.46706608,0.18311110,3.57982100
3.46840008,0.18311110,3.58287300
3.46973408,0.18311110,3.58897700
3.47106808,0.18311110,3.59355400
